CAS	Molecule	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	NumRadicalElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BCUT2D_MWHI	BCUT2D_MWLOW	BCUT2D_CHGHI	BCUT2D_CHGLO	BCUT2D_LOGPHI	BCUT2D_LOGPLOW	BCUT2D_MRHI	BCUT2D_MRLOW	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	RingCount	MolLogP	MolMR	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	NumAmideBonds	NumSpiroAtoms	NumBridgeheadAtoms
120-72-9	c1ccc2[nH]ccc2c1	3.1195370370370368	1.2060185185185186	3.1195370370370368	1.2060185185185186	0.5439155908694729	117.15099999999997	110.09499999999998	117.057849224	44	0	0.04533934729771151	-0.3611762912891017	0.3611762912891017	0.04533934729771151	1.0	1.8888888888888888	2.7777777777777777	14.649928150899145	10.253540731635157	1.8616440572121387	-1.827280603528226	2.085426823634756	-1.612704835068164	5.782479110967439	1.4776825391303166	2.9546597902851044	278.54542122074673	6.104448006685086	4.964101615137755	4.964101615137755	4.4663264951887856	2.988033871712586	2.988033871712586	2.064921349280117	2.064921349280117	1.4625176415169718	1.4625176415169718	0.9950141132135774	0.9950141132135774	-1.2399999999999998	254.268989977729	4.621116323679656	1.6217242815493544	0.6166634028189337	53.322228072246475	4.9839785209472085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.19910120538483	17.518958351388015	11.713544289229338	0.0	0.0	10.902924932081056	0.0	4.9839785209472085	0.0	0.0	0.0	36.52867891392113	0.0	0.0	0.0	0.0	0.0	0.0	4.9839785209472085	0.0	0.0	0.0	36.52867891392113	0.0	10.902924932081056	0.0	15.79	0.0	0.0	0.0	0.0	0.0	0.0	10.902924932081056	0.0	18.3295777085363	23.18307972633204	0.0	0.0	0.0	3.1195370370370368	1.275462962962963	1.2060185185185186	0.0	10.283240740740741	1.949074074074074	0.0	0.0	0.0	9	1	1	0	0	0	1	1	2	0	1	1	0	0	0	0	2	2.1678999999999995	38.29870000000001	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67801-36-9	CC(CCCC(C)(C)O)CC(n1ccc2ccccc21)n1ccc2ccccc21	10.041391810234632	-0.5770020419528901	10.041391810234632	0.2286451247165533	0.3615065167130572	388.5550000000001	356.29900000000015	388.251463644	152	0	0.11004993800253386	-0.3904719960026428	0.3904719960026428	0.11004993800253386	0.8275862068965517	1.3448275862068966	1.8620689655172413	16.2809896921376	9.939143216310919	2.2048554404592973	-2.2673789840896728	2.312605811836608	-2.2070556023989885	5.8144013312709095	0.06662963205098331	1.663151194949048	1008.682599718758	20.432510652501765	17.75297167990083	17.75297167990083	13.921634854885395	10.757981957648616	10.757981957648616	9.089802543337784	9.089802543337784	6.000129320288666	6.000129320288666	4.450831621921945	4.450831621921945	-2.519999999999999	5123416.294806067	19.78162067422846	8.07687161731562	4.403583469091317	173.13374510041268	14.240726690423415	6.165775612134527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.1635828563123	67.64494039417069	23.427088578458672	5.601050810983688	5.106527394840706	21.805849864162113	0.0	9.13419929558271	5.917906046161393	58.22132451389412	0.0	73.05735782784225	0.0	0.0	0.0	0.0	0.0	0.0	19.841777501407105	0.0	5.917906046161393	52.62027370291044	73.05735782784225	0.0	21.805849864162113	0.0	30.09	5.601050810983688	5.106527394840706	0.0	6.165775612134527	5.917906046161393	25.683286491704038	21.805849864162113	0.0	13.847474399381248	89.11529432311562	0.0	4.84970986079617	0.0	0.0	12.603697054059538	1.9766510087735736	0.5598837868480726	21.678145672751622	8.770873491754624	6.144372458349731	0.0	0.38461538461538464	29	1	3	0	0	0	2	2	4	3	1	3	8	0	0	0	4	6.610300000000007	122.24080000000006	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75-47-8	IC(I)I	2.316666666666667	0.7433333333333332	2.316666666666667	0.7433333333333332	0.43826332672952517	393.731	392.72299999999996	393.721244032	26	0	0.11356320845619725	-0.059195553240704135	0.11356320845619725	0.059195553240704135	1.0	1.0	1.0	126.93210486562508	11.984895134374943	1.7623376958311119	-1.7059700406156197	2.1574918841355943	-1.474891884135595	14.28172397966411	2.4712760203358934	2.3237900077244498	8.0	3.5773502691896257	1.7112436882173077	8.183738561746274	1.7320508075688772	0.6546536707079772	4.3915503282684	0.24743582965269675	11.134612334371353	0.0	0.0	0.0	0.0	2.19	3.2451124978365313	6.1899999999999995	3.3826782273603078	8.890110506453155	66.52476539096045	0.0	-0.061901615733403276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.77261188120417	0.0	0.0	0.0	0.0	67.77261188120417	0.0	0.0	0.0	-0.061901615733403276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.77261188120417	-0.061901615733403276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.061901615733403276	0.0	0.0	0.0	67.77261188120417	0.0	0.7433333333333332	6.950000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2.575	45.848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14901-07-6	CC(=O)/C=C/C1=C(C)CCCC1(C)C	10.894697893046107	0.13117913832199535	10.894697893046107	0.13117913832199535	0.6101503454772369	192.30199999999996	172.14199999999997	192.15141526	78	0	0.15212328706486747	-0.2951807665268281	0.2951807665268281	0.15212328706486747	1.4285714285714286	2.0714285714285716	2.5714285714285716	16.136857589942807	9.724615994076133	2.2583645748431174	-2.323640325930394	2.4003895835738662	-2.1867090292617117	5.87296570589877	-0.11218681725388235	2.96127747123545	292.35742381695854	10.767584713501616	9.684269172402757	9.684269172402757	6.432357537481887	5.321914528941439	5.321914528941439	4.875425830919017	4.875425830919017	3.027174981424705	3.027174981424705	2.2110362268136408	2.2110362268136408	-0.8500000000000001	935.9025551644245	11.226045627376426	4.118968361635843	2.5679479011227926	86.89504128273488	0.0	0.0	5.783244946364939	0.0	0.0	0.0	4.794537184071822	0.0	0.0	0.0	25.496599036284397	50.17405437445921	0.0	0.0	4.794537184071822	5.783244946364939	0.0	0.0	5.41499046939678	46.95741366754052	0.0	23.2982492738063	0.0	0.0	0.0	0.0	0.0	0.0	5.783244946364939	4.794537184071822	5.41499046939678	46.95741366754052	23.2982492738063	0.0	0.0	0.0	17.07	0.0	4.794537184071822	0.0	11.198235415761719	0.0	0.0	30.408673928916564	12.999757306524504	6.076020106833881	20.771211599071872	0.0	0.0	0.0	10.894697893046107	0.0	3.04775462962963	0.13117913832199535	0.0	7.376885865457295	8.299482473544973	0.0	0.6153846153846154	14	0	1	1	0	1	0	0	0	1	0	1	2	0	0	0	1	3.6582000000000026	60.15300000000004	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79-69-6	CC(=O)C=CC1C(C)=CCC(C)C1(C)C	10.979353505291005	0.13595049130763415	10.979353505291005	0.13595049130763415	0.4963967535141174	206.32899999999995	184.15299999999996	206.167065324	84	0	0.15181791202042239	-0.2951928617885125	0.2951928617885125	0.15181791202042239	1.5333333333333334	2.1333333333333333	2.6666666666666665	16.136860690760813	9.628193527269055	2.3584058021724448	-2.41651149348953	2.4485227120063753	-2.331284612382199	5.867847626596112	-0.11222216173527753	2.963503950041813	307.3003900253213	11.637828201504695	10.50210641759854	10.50210641759854	6.8530778411369155	5.7080133349900155	5.7080133349900155	5.353696183872051	5.353696183872051	3.8790087940328535	3.8790087940328535	2.318212823790849	2.318212823790849	-0.8500000000000001	1493.5196061267638	12.220671378091874	4.3396785875961985	2.584636712528013	93.25998339713146	0.0	0.0	5.783244946364939	0.0	0.0	0.0	4.794537184071822	0.0	0.0	0.0	38.4963563428089	37.67721264469931	5.917906046161393	0.0	4.794537184071822	5.783244946364939	0.0	0.0	17.250802561719567	41.03950762137913	0.0	23.80116485057091	0.0	0.0	0.0	0.0	0.0	0.0	5.783244946364939	4.794537184071822	17.250802561719567	41.03950762137913	23.80116485057091	0.0	0.0	0.0	17.07	0.0	4.794537184071822	0.0	11.198235415761719	11.835812092322787	6.4208216229260096	5.573104530069267	12.999757306524504	0.0	39.84698901243026	0.0	0.0	0.0	10.979353505291005	0.0	1.6534490740740742	1.2127636054421767	0.0	7.249928193499622	10.654505621693122	0.0	0.6428571428571429	15	0	1	1	0	1	0	0	0	1	0	1	2	0	0	0	1	3.760100000000003	64.63000000000004	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126-91-0	C=C[C@](C)(O)CCC=C(C)C	9.488774565381709	-0.7024305555555552	9.488774565381709	0.7024305555555552	0.6171290071333284	154.253	136.10899999999998	154.135765196	64	0	0.0799543275016631	-0.38609150256085306	0.38609150256085306	0.0799543275016631	1.5454545454545454	2.090909090909091	2.4545454545454546	16.281474094639258	9.998868584361626	2.1223445456449497	-2.161091713208651	2.1306190041434836	-2.187488281363215	4.973788312637893	0.10330402273842701	3.705911539178391	150.25571236699292	8.905777393935818	7.723234477438853	7.723234477438853	4.9771623912162095	3.9710070384606047	3.9710070384606047	3.3814464903002985	3.3814464903002985	1.6428131966779373	1.6428131966779373	0.7551266139270119	0.7551266139270119	-0.56	169.85318124863062	10.44	4.345263593221741	5.863728813559322	69.43875774522652	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.578935683598497	17.72514474373703	33.61285484492389	0.0	5.601050810983688	5.106527394840706	0.0	0.0	0.0	0.0	39.21390565590758	0.0	24.304080427335528	0.0	0.0	0.0	0.0	0.0	0.0	10.707578205824394	0.0	0.0	33.61285484492389	24.304080427335528	0.0	0.0	0.0	20.23	5.601050810983688	5.106527394840706	0.0	0.0	0.0	12.841643245852019	5.573104530069267	12.999757306524504	0.0	26.502430189813627	0.0	0.0	0.0	0.0	9.488774565381709	0.5937381897203331	0.0	0.0	5.381782407407408	9.452371504157217	0.0	0.6	11	1	1	0	0	0	0	0	0	1	1	1	4	0	0	0	0	2.6698000000000013	49.48580000000003	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138-86-3	C=C(C)C1CC=C(C)CC1	3.974574829931973	0.7673148148148148	3.974574829931973	0.7673148148148148	0.48503449155951595	136.23799999999997	120.10999999999997	136.125200512	56	0	-0.017096319446087898	-0.099849370815529	0.099849370815529	0.017096319446087898	1.7	2.4	2.8	14.167726438908836	9.860904675999693	2.1127645688555337	-2.194708039201139	2.2685335574867964	-2.0430862491844906	5.0924211840558495	0.5403280569003356	2.495412226862891	162.8771237954945	7.560477932315068	6.983127663125442	6.983127663125442	4.698377302757663	4.009201921767763	4.009201921767763	3.368130306120973	3.368130306120973	2.3348909117743473	2.3348909117743473	1.4128424251168994	1.4128424251168994	-0.52	180.91251467537336	7.585485232067512	3.0462804076265617	1.7285097165599768	63.63869283950128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.801164850570913	39.02784531432067	0.0	0.0	0.0	0.0	0.0	0.0	5.917906046161393	33.10993926815928	0.0	23.801164850570913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.917906046161393	33.10993926815928	23.801164850570913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.917906046161393	24.835569398847294	5.573104530069267	0.0	26.502430189813627	0.0	0.0	0.0	0.0	0.0	2.9039351851851856	0.7673148148148148	0.0	6.16587962962963	8.329537037037037	0.0	0.6	10	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	3.308900000000002	45.91200000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31906-04-4	CC(C)(O)CCCC1=CCC(C=O)CC1	10.549770501213954	-0.5411126464474676	10.549770501213954	0.2528081301965228	0.5593683378002619	210.31699999999998	188.14099999999996	210.161979944	86	0	0.12288948660555035	-0.39047179825916556	0.39047179825916556	0.12288948660555035	1.6	2.3333333333333335	2.8	16.280989763089753	9.87456635114119	2.1499468118533556	-2.1969377975164615	2.2592451744561814	-2.176063834416947	5.539360955466816	-0.11079325156406727	2.231519597710934	235.41073293730346	11.311554787871636	9.830153380651986	9.830153380651986	7.010149914563001	5.866722569245051	5.866722569245051	5.19889989984812	5.19889989984812	3.0244394785294206	3.0244394785294206	2.007465158733565	2.007465158733565	-0.6300000000000001	1847.776283346782	12.439589422407792	5.452699510576978	5.121934543344645	92.37887806711514	9.901064578912528	6.286160523129555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.64912463690315	52.37240413693732	5.917906046161393	5.601050810983688	9.901064578912528	6.286160523129555	0.0	0.0	5.917906046161393	57.973454947921	0.0	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	16.99373872895395	4.794537184071822	5.917906046161393	52.37240413693732	11.64912463690315	0.0	0.0	0.0	37.3	5.601050810983688	9.901064578912528	0.0	5.917906046161393	0.0	44.81109026068562	5.573104530069267	0.0	13.847474399381248	6.076020106833881	0.0	0.0	0.0	10.549770501213954	9.561452352928724	0.9286558720710512	0.2528081301965228	0.0	9.25359796233308	3.7037151812566673	0.0	0.7692307692307693	15	1	2	1	0	1	0	0	0	2	1	2	5	0	0	0	1	2.8530000000000015	61.636800000000044	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67258-87-1	CC(C)=CCCC(C)=CCCc1ccncc1	4.02368595794753	1.1135960726883347	4.02368595794753	1.1135960726883347	0.6438495927832509	229.367	206.18299999999996	229.183049736	92	0	0.027003668775544682	-0.26471627085541716	0.26471627085541716	0.027003668775544682	1.0588235294117647	1.7647058823529411	2.411764705882353	14.60147789360486	10.066016739181643	1.9164391223742911	-2.0017162107860997	2.091370388900126	-1.8444117736047176	5.112135459121936	0.9239854549383307	2.263020653139281	369.7714690617518	12.510225400620904	11.239742335383905	11.239742335383905	8.181540550352056	6.361368346654515	6.361368346654515	4.7647633852269555	4.7647633852269555	2.766429115865198	2.766429115865198	1.7252664519449006	1.7252664519449006	-1.37	6275.1195913824995	13.693979526551503	7.83087565608659	6.723963038162435	105.28620829443764	0.0	0.0	0.0	0.0	0.0	0.0	4.9839785209472085	0.0	0.0	0.0	23.2982492738063	64.15068371939613	12.393687143226153	0.0	0.0	0.0	0.0	4.9839785209472085	0.0	46.454498090775914	0.0	53.38812204565266	0.0	0.0	0.0	0.0	0.0	0.0	4.9839785209472085	6.4208216229260096	0.0	45.597127959546896	47.82467055395566	0.0	0.0	0.0	12.89	0.0	0.0	0.0	0.0	0.0	12.841643245852019	29.551303797687545	0.0	12.393687143226153	50.039964470610066	0.0	0.0	0.0	4.02368595794753	0.0	4.277305692593842	0.0	4.179273904006047	12.98168450571995	6.538049939732632	0.0	0.4375	17	0	1	0	0	0	0	1	1	1	0	1	6	0	0	0	1	4.7069000000000045	74.98000000000005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106-72-9	CC(C)=CCCC(C)C=O	10.159862055933484	0.21814814814814798	10.159862055933484	0.21814814814814798	0.43300883432591114	140.226	124.09799999999997	140.120115132	58	0	0.12230322576127209	-0.30310038457101607	0.30310038457101607	0.12230322576127209	1.5	2.1	2.5	16.129325947365228	10.070176943144924	1.9501627695871915	-1.9772435682145635	2.03763627759168	-1.9292131039364493	5.520565949908177	-0.1102980143301527	3.362923864895266	120.68995593589281	7.983127663125442	7.054512660405836	7.054512660405836	4.663902460147014	3.7515575784410142	3.7515575784410142	2.9721913312918495	2.9721913312918495	1.4069021340423078	1.4069021340423078	0.7029415612037277	0.7029415612037277	-0.5900000000000001	128.88451270697286	9.410000000000002	5.214986216530902	5.544952766531714	63.13070701086192	4.794537184071822	6.286160523129555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.572861836593773	26.689117645233267	5.917906046161393	0.0	4.794537184071822	6.286160523129555	0.0	0.0	5.917906046161393	33.61285484492389	0.0	11.64912463690315	0.0	0.0	0.0	0.0	0.0	0.0	6.286160523129555	4.794537184071822	5.917906046161393	33.61285484492389	11.64912463690315	0.0	0.0	0.0	17.07	0.0	4.794537184071822	0.0	5.917906046161393	0.0	19.127803768981575	5.573104530069267	0.0	6.923737199690624	19.92349450621513	0.0	0.0	0.0	10.159862055933484	0.0	1.3315731292517008	0.21814814814814798	0.0	5.190231481481481	6.100185185185184	0.0	0.6666666666666666	10	0	1	0	0	0	0	0	0	1	0	1	4	0	0	0	0	2.567800000000001	43.89300000000002	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2216-51-5	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	9.70976851851852	-0.02893518518518534	9.70976851851852	0.02893518518518534	0.6179494584335714	156.269	136.10899999999998	156.15141526	66	0	0.05729302557713654	-0.39282090888948124	0.39282090888948124	0.05729302557713654	1.2727272727272727	1.9090909090909092	2.3636363636363638	16.267157471795397	9.754711401801334	2.2807150030989267	-2.3339948177414267	2.3250275437386634	-2.3114105196376835	4.790134798165732	0.026560480335361257	2.437159260034696	120.04118472439221	8.430721420318147	7.877935015818105	7.877935015818105	5.109060905280621	4.789909525838158	4.789909525838158	4.3934434362154375	4.3934434362154375	2.9871899080425637	2.9871899080425637	2.1518823276524324	2.1518823276524324	-0.04	252.1073814437375	9.05124087591241	3.5728285052475055	2.193985626557494	69.8121326560658	5.106527394840706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.19203322199788	30.595361384336197	0.0	6.103966387748303	5.106527394840706	0.0	0.0	0.0	17.75371813848418	46.1376428555982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.210493782589008	0.0	17.75371813848418	40.0336764678499	0.0	0.0	0.0	0.0	20.23	0.0	5.106527394840706	0.0	6.103966387748303	11.835812092322787	12.338727669087403	12.841643245852019	0.0	0.0	20.771211599071872	0.0	0.0	0.0	0.0	9.70976851851852	0.0	1.9478703703703697	0.0	3.515462962962963	6.660231481481482	0.0	1.0	11	1	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	2.439500000000001	47.34980000000002	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93-04-9	COc1ccc2ccccc2c1	5.122278911564626	0.9108333333333334	5.122278911564626	0.9108333333333334	0.6196937967945625	158.2	148.11999999999998	158.07316494	60	0	0.1189993754393192	-0.49674510426174684	0.49674510426174684	0.1189993754393192	0.9166666666666666	1.6666666666666667	2.4166666666666665	16.46526809105524	10.12059873226261	1.9271393613190662	-2.0042330484648705	2.191209272421058	-1.8084056430835735	5.831575495419077	0.41519569274534185	2.673996462761564	392.88117497912054	8.38890505706126	6.9497001747912455	6.9497001747912455	5.898178147766923	3.9277565765980063	3.9277565765980063	2.7130810882408976	2.7130810882408976	1.9566327045211458	1.9566327045211458	1.2943783472028125	1.2943783472028125	-1.5	887.4086070737657	7.165406427221172	2.856919875130073	1.1377156454491375	71.59155499513565	4.736862953800049	5.749511833283905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.33183534230805	22.90518256585281	0.0	7.109797541277533	4.736862953800049	10.772448428929591	0.0	0.0	0.0	0.0	7.109797541277533	42.46456947923127	0.0	5.749511833283905	4.736862953800049	0.0	5.749511833283905	0.0	7.109797541277533	0.0	0.0	0.0	42.46456947923127	0.0	10.772448428929591	0.0	9.23	0.0	0.0	0.0	0.0	0.0	5.749511833283905	10.772448428929591	7.109797541277533	24.26546827384644	18.19910120538483	4.736862953800049	5.122278911564626	0.0	0.0	2.467731481481482	0.0	0.9108333333333334	14.31452664399093	0.0	0.0	1.6846296296296295	0.09090909090909091	12	0	1	0	0	0	2	0	2	1	0	1	1	0	0	0	2	2.8484000000000007	50.50000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
